id,SalePrice
1707,215872.35581177095
1708,200694.08532344043
1709,276550.40994109266
1710,222602.94753214985
1711,261269.03207141996
1712,264105.6575120591
1713,270922.1104085196
1714,224526.7673253513
1715,207899.46726172557
1716,186438.01255828614
1717,178539.8819043911
1718,135338.78985507606
1719,206077.1089764813
1720,248270.92430526542
1721,166941.61605763884
1722,123591.96073619285
1723,152941.2070237189
1724,207335.67544708122
1725,234539.73310626863
1726,182080.63819048338
1727,152353.11728270887
1728,176991.5520524413
1729,165397.72105421423
1730,160449.00025866076
1731,123643.7388228777
1732,128679.1377792221
1733,114494.39779518917
1734,120971.35511938218
1735,128153.441618778
1736,112895.21146008713
1737,306380.0553931087
1738,232864.28483867538
1739,249927.7843117389
1740,209558.10087132597
1741,188493.55552961328
1742,175583.1544110428
1743,178950.2839130627
1744,314327.54635023477
1745,214929.0345335124
1746,191854.84361770173
1747,214553.3563413223
1748,221100.4630356269
1749,145889.41722182697
1750,128146.03460034815
1751,245062.7165331983
1752,119607.50011951079
1753,150054.06323959545
1754,202351.31574346664
1755,160807.8870100632
1756,131574.64876848174
1757,121085.66361898064
1758,144067.58663634452
1759,160430.2354826482
1760,162817.65803262597
1761,141259.13379412983
1762,179104.04801589478
1763,180936.4849569037
1764,116927.4349717602
1765,166055.68608742015
1766,188267.83350502833
1767,226034.2883065995
1768,142030.30911682107
1769,181203.22846536903
1770,148653.51637887087
1771,125370.1431306545
1772,131280.409596971
1773,130590.86693801146
1774,144464.3295605072
1775,146621.86584023575
1776,129709.43975518609
1777,110323.66359603516
1778,140995.28909159222
1779,115051.07667461316
1780,177464.39107336546
1781,126534.75715646999
1782,88138.30990274079
1783,137632.4888557836
1784,107060.84657773108
1785,121581.4174681059
1786,154989.14235431986
1787,166603.88495798223
1788,59940.86362751738
1789,101968.00095424686
1790,74869.3574032677
1791,182979.7253808019
1792,154528.81263179908
1793,132778.8888755449
1794,152476.62665301203
1795,134717.94038077438
1796,127605.88461617508
1797,116850.77019410138
1798,125525.07126021422
1799,111669.2711823782
1800,127281.5396024068
1801,126354.25213879716
1802,145509.7532165515
1803,153452.08315809997
1804,139412.40342379245
1805,139535.03405913184
1806,122274.18059272504
1807,135695.67873290152
1808,123757.88458860153
1809,117824.76410359291
1810,142212.69499216368
1811,93072.08111344668
1812,95549.50016305939
1813,121607.1590871595
1814,99075.45144609734
1815,55124.72616523878
1816,94779.69363180856
1817,101586.81731321668
1818,139593.5783568269
1819,130583.12543988827
1820,49694.5137419103
1821,114924.50409384434
1822,148625.36987974844
1823,41245.518307275546
1824,130517.28340882083
1825,139990.09908541932
1826,102495.8875357051
1827,104817.82062408412
1828,135288.48898660624
1829,119129.81821029022
1830,135020.84365521348
1831,148463.9710228035
1832,76028.05080150726
1833,140809.96027308985
1834,117511.26658248619
1835,121210.85247382376
1836,125732.83918183156
1837,87541.03346426331
1838,119680.95944337832
1839,98639.59408125393
1840,144046.5201947058
1841,134336.80055904813
1842,84850.7546080674
1843,126121.91416476162
1844,145830.5778506166
1845,139980.7741891381
1846,155270.06810436642
1847,155565.28474923183
1848,54184.01748641316
1849,110824.66029211982
1850,118667.90929738864
1851,151789.09774499162
1852,129064.38954121218
1853,124910.6275006549
1854,168582.43145888206
1855,146837.2310756868
1856,224390.485356129
1857,146280.28799223172
1858,137663.46781330896
1859,124980.52796871078
1860,142412.93859006558
1861,124616.0469519197
1862,337913.82245695137
1863,318339.7742035531
1864,318349.3073067401
1865,337710.2766118909
1866,326884.89718117914
1867,235299.14063203568
1868,291401.11004826793
1869,201552.23298248104
1870,229639.5862697739
1871,257025.59934701477
1872,168200.5683075
1873,231805.04961951595
1874,147946.55588512536
1875,198774.24978823133
1876,194634.38777661443
1877,208246.20767999315
1878,202484.0784494683
1879,127296.23141939334
1880,134802.23068055912
1881,237485.1818045582
1882,251540.81874838655
1883,187829.17377114028
1884,202431.58875045227
1885,246914.67287912808
1886,297498.3981704755
1887,204946.32875396672
1888,274063.5275334101
1889,156882.9602926264
1890,114346.97949233433
1891,136359.46534580862
1892,98856.56577328527
1893,124160.38887921881
1894,120895.04634671767
1895,134747.79118544262
1896,127926.11110237475
1897,112020.34078832445
1898,111583.42383871126
1899,162610.61610487112
1900,154086.3535770684
1901,167666.41103546455
1902,153917.01724073652
1903,219807.76840070926
1904,148205.62106186867
1905,199924.3159626904
1906,152237.85006040795
1907,205474.6871475327
1908,112518.92247703556
1909,134069.5984681715
1910,120991.20883664588
1911,226162.5510445668
1912,325077.8943315924
1913,150129.56695050333
1914,51510.03029485134
1915,303654.63157043664
1916,64478.71242476432
1917,259964.07644531288
1918,140849.3778492153
1919,168786.27608899242
1920,149098.99881872337
1921,394455.9249182372
1922,326486.645547791
1923,229130.6963330806
1924,217168.83595596207
1925,193945.51520091464
1926,374762.0800967022
1927,133079.87650676054
1928,152743.60094752128
1929,123512.08182848527
1930,132710.80335749214
1931,140952.4831432969
1932,137995.46693326233
1933,184071.8796710841
1934,182384.5836887403
1935,167769.15411586015
1936,192040.64344069664
1937,185491.007540713
1938,163937.82660094748
1939,238074.55095997985
1940,192100.16360751638
1941,173063.6713570275
1942,183159.64531025535
1943,210104.65289743175
1944,365586.12997081823
1945,388517.1318057447
1946,131879.43669395684
1947,271430.657677048
1948,169505.24651959
1949,240283.32240386875
1950,188337.7791520118
1951,242605.8934709985
1952,207131.498470912
1953,164849.2475171492
1954,181381.24340522656
1955,135557.92980710987
1956,301312.338882732
1957,153187.61874438648
1958,311734.0011345167
1959,140890.85520543007
1960,116681.24386908146
1961,122146.92235799026
1962,97929.79369261462
1963,105540.81474725566
1964,106865.60925305309
1965,146099.61792774033
1966,142136.06323978025
1967,287679.9791314644
1968,420651.3044394008
1969,387158.0778890613
1970,430987.7151210352
1971,462122.9563422689
1972,384513.0959263369
1973,263357.6025065462
1974,334859.8296194131
1975,402427.19233227056
1976,274848.8813518293
1977,356851.65281406796
1978,354847.74762684153
1979,325222.1630488376
1980,195964.7290299894
1981,343613.1645714772
1982,220795.4140368505
1983,207958.59964644577
1984,171602.73600163183
1985,221675.39400517527
1986,209213.80633249047
1987,188511.2872595081
1988,174506.6269656042
1989,191412.2644191542
1990,209133.1503183324
1991,229508.7424892555
1992,212643.37403553256
1993,166626.87075470763
1994,229772.3418189073
1995,185972.6087227377
1996,250292.5751396363
1997,314597.7241500732
1998,313901.90632737824
1999,265755.6759127361
2000,314964.8092433426
2001,267555.24966803985
2002,238926.82125150325
2003,261110.60476248886
2004,275261.3018474885
2005,226035.8989824132
2006,225959.28659734692
2007,250528.5605525009
2008,214329.27587587887
2009,194670.56197072583
2010,196448.69621480044
2011,142505.29702471427
2012,176413.8865463587
2013,177971.41440922744
2014,181118.27321723726
2015,208633.9805935211
2016,188487.17148279812
2017,194018.02223970898
2018,122257.88708762289
2019,131719.67154190538
2020,104824.58913208771
2021,107726.46019558772
2022,177496.52593667695
2023,142246.06448487978
2024,262680.08252778306
2025,354691.7929648836
2026,176881.10798917286
2027,153517.3020613856
2028,153349.59880671953
2029,171072.7859771816
2030,273443.2782937332
2031,237402.0921074394
2032,255000.45754057934
2033,264426.8382640472
2034,169818.9017911147
2035,216835.53486416588
2036,200908.60379467276
2037,204933.92199180555
2038,301301.69835652394
2039,229142.07107429917
2040,276774.91137923574
2041,291308.31164012465
2042,206328.7101270203
2043,172624.5090214821
2044,172708.76110223244
2045,217561.75928971064
2046,146078.56436617792
2047,144892.67594298787
2048,141547.5545166668
2049,139422.2340099095
2050,180861.9682791324
2051,106636.20131443051
2052,126151.45730255202
2053,147219.68132474445
2054,86142.85587863006
2055,159197.77811810168
2056,145963.17527873797
2057,114161.58731492741
2058,218024.44061844554
2059,133436.3132011024
2060,167091.7907061582
2061,181849.6985066643
2062,130799.80190211628
2063,116046.45501732346
2064,140463.04146185413
2065,118147.84025406092
2066,164773.96682925202
2067,107422.16289863447
2068,144882.33710182674
2069,86450.75937990137
2070,115646.2780026078
2071,98299.5955382713
2072,133358.78319927113
2073,138484.2771109824
2074,191037.08602116074
2075,148718.40590723988
2076,121933.99018056187
2077,154209.1206035586
2078,126586.15961943756
2079,134483.7966009655
2080,119406.38795292389
2081,130014.01517477838
2082,121669.23294839915
2083,152903.7420496432
2084,112075.86939019577
2085,116818.12946305602
2086,112305.68971981196
2087,124079.91264207536
2088,95235.62068585838
2089,77422.16476922268
2090,124765.95903802058
2091,110862.63783018015
2092,122849.07260008005
2093,117508.2928103972
2094,115521.96923911417
2095,141187.9676681902
2096,83030.42729456455
2097,96916.22506021708
2098,146386.04240721624
2099,51376.30059287661
2100,75965.97375644851
2101,114806.70605514095
2102,125474.32607263362
2103,104081.51055651842
2104,141202.0932602932
2105,125096.09190601093
2106,66104.97668735844
2107,207849.50175817922
2108,115269.30011258612
2109,110552.96128665184
2110,127049.60688147362
2111,137682.01856233834
2112,139224.3664935319
2113,120421.89692772909
2114,115287.77487483455
2115,160544.30202129195
2116,121813.96085913581
2117,148798.63166942634
2118,124960.9039659375
2119,107169.30704445402
2120,114665.69415722325
2121,103066.6015141542
2122,110997.31077817405
2123,85514.06427351286
2124,167633.87462988964
2125,132405.84959648753
2126,147219.36172921973
2127,163023.03781587328
2128,126497.59603946973
2129,98653.76626393339
2130,135043.15439128995
2131,148999.94349846122
2132,114428.0115421405
2133,125924.11591849505
2134,121316.65908429815
2135,99096.63225867151
2136,73764.95624940847
2137,107206.89457393368
2138,128505.68204937318
2139,151449.5103457243
2140,140558.44922610847
2141,161926.42392876657
2142,126099.67528169698
2143,149066.31885044798
2144,124086.02731762355
2145,136653.31953199033
2146,168085.75081528907
2147,129235.97531692423
2148,136347.06070757535
2149,147027.85733746085
2150,230401.73361770887
2151,119532.31531798345
2152,165077.04275009735
2153,168645.52042175838
2154,101074.85483677646
2155,135097.8034653168
2156,271444.67682450195
2157,227904.77049932064
2158,235658.04213237338
2159,210219.37046761374
2160,176545.10686182807
2161,238652.45640749537
2162,362963.46764999145
2163,329061.9077402888
2164,257713.82906252466
2165,205847.8013045853
2166,156785.68956481334
2167,223076.71632957127
2168,190718.68169584675
2169,198434.05834052587
2170,218128.028069801
2171,159009.87076407758
2172,133008.03209165874
2173,174566.12012435938
2174,225698.9588164709
2175,312483.60027795465
2176,314787.3725197173
2177,239180.7282946786
2178,209487.20275443216
2179,139749.17564289947
2180,210781.1169204509
2181,190486.24846188075
2182,220392.85913369223
2183,188272.70107981784
2184,121858.42906385862
2185,124131.28660477264
2186,147506.92040142423
2187,154175.1773799107
2188,155437.54830910795
2189,250370.110249515
2190,81424.0084119901
2191,81589.77220171038
2192,86890.39889018945
2193,109699.60750384847
2194,99792.89309505015
2195,105294.68988605216
2196,101758.108019378
2197,119976.56551848841
2198,163073.47440652273
2199,179307.23341765115
2200,148143.16591929796
2201,146526.5645199151
2202,206448.78547612258
2203,139735.21174157815
2204,178616.99773048802
2205,116593.80443312418
2206,141338.27847261884
2207,221605.56107895527
2208,261235.4744477801
2209,233801.86431063685
2210,122512.48018490965
2211,121003.12365416622
2212,120970.46926687022
2213,102382.98644284092
2214,134256.98208518088
2215,103109.52040342306
2216,149124.4310862659
2217,67262.86219575017
2218,67976.27677229217
2219,72698.41822105482
2220,55125.63593448905
2221,303282.2436826132
2222,272007.6235039156
2223,277599.6568696592
2224,209059.42173312162
2225,118070.56387634776
2226,187346.5454820539
2227,205487.9472075716
2228,263846.5926972717
2229,249536.98621594117
2230,150343.31716248865
2231,211135.0909382231
2232,178965.45826760883
2233,173363.7385346742
2234,240623.07691008208
2235,215340.86366474172
2236,254645.53458432184
2237,322774.96416804555
2238,196847.13427842344
2239,111220.51175584173
2240,159669.09111582936
2241,152399.9104257938
2242,125616.4717967405
2243,130556.5709295512
2244,104823.88422718743
2245,102904.96862642452
2246,139240.81435814808
2247,112227.31913049487
2248,126351.90900064679
2249,124193.84774474421
2250,135059.76984310645
2251,107081.97606379175
2252,178148.3234151092
2253,153340.76560859958
2254,184375.11572380422
2255,185094.4789761298
2256,183276.49971947644
2257,208736.85848170336
2258,167531.20802817016
2259,180308.00691583956
2260,159175.9270653609
2261,198492.4692731612
2262,214005.49542900638
2263,371248.6667001873
2264,419453.18739920156
2265,162004.2414401098
2266,305166.8087152521
2267,361074.11818739877
2268,423785.25816936954
2269,154056.54571752914
2270,194708.880888691
2271,216633.50600733026
2272,193702.3320653403
2273,163154.89689160883
2274,177847.62253972932
2275,153084.2601794924
2276,192571.1881195003
2277,182578.31273099929
2278,147864.9028068912
2279,125596.75632156704
2280,118820.8659620898
2281,164374.3227664429
2282,177235.29852465706
2283,106380.9508160689
2284,111419.19982181088
2285,145798.2785546867
2286,124505.30554439798
2287,369560.9088646449
2288,269801.91356092144
2289,359291.1693704551
2290,450323.8949907764
2291,335939.94952427
2292,429863.0670506347
2293,459244.65965636517
2294,417284.9053325925
2295,458615.8475884686
2296,278025.0655428454
2297,334961.6037653087
2298,330743.9043222791
2299,364704.3767935493
2300,347565.52498492395
2301,301405.82136212324
2302,243650.53957690427
2303,249119.4069165846
2304,252352.16652983872
2305,190733.1062369037
2306,185259.7004522185
2307,191582.82902641673
2308,230712.8754878054
2309,283478.8726003802
2310,214425.02088770902
2311,198855.4443607772
2312,176899.90772650973
2313,170718.7005524343
2314,173307.83828537114
2315,181237.0794679431
2316,194219.71785556388
2317,185340.70128372082
2318,178964.4027440417
2319,181944.9746272355
2320,190500.26300220116
2321,244567.522877644
2322,184899.64327147853
2323,192143.41290244192
2324,174246.29337552155
2325,214415.28398890566
2326,170408.50821744255
2327,204195.3256432676
2328,223810.43518852757
2329,190784.52393264242
2330,183091.5588357476
2331,346007.12590077857
2332,404691.298286703
2333,326095.78556428006
2334,253415.6223372664
2335,276187.7017310654
2336,313750.2683493553
2337,199264.152919081
2338,267820.1817044234
2339,222168.39518587265
2340,384745.91766757134
2341,211259.62502414593
2342,238937.60666887078
2343,227600.76975898747
2344,213706.43140379403
2345,239971.6545670085
2346,213916.1945230593
2347,197812.6301347594
2348,237775.8835216316
2349,178129.7618344226
2350,303063.4854020523
2351,254721.37561772426
2352,253079.54342248896
2353,237619.90645140695
2354,139095.36555811713
2355,146807.91781379934
2356,151502.176571543
2357,192635.98403461906
2358,191382.4330571883
2359,130462.95149423095
2360,116804.09858141383
2361,144881.65786040228
2362,262787.06313137966
2363,141392.7460837245
2364,161706.65916878858
2365,219856.99346639728
2366,197313.32550664205
2367,226654.54401914257
2368,213508.00047899125
2369,218043.8730960558
2370,172524.17714440747
2371,168365.25961132447
2372,190349.10917759384
2373,284559.2098744132
2374,312608.10537179647
2375,260316.35950799094
2376,267949.31850080495
2377,332192.03170709923
2378,144432.98557719513
2379,197404.53270661045
2380,145748.40144200678
2381,166115.0512518458
2382,214565.4753922877
2383,206239.4823151166
2384,248523.05140524876
2385,167406.52852847154
2386,136445.44489620678
2387,136890.4527559887
2388,101652.2782146731
2389,123201.48874440527
2390,148142.7653960068
2391,145534.77884056832
2392,115186.63414912843
2393,175515.3782248144
2394,144739.67582181568
2395,207877.04234435552
2396,143963.5001108481
2397,218966.4706336796
2398,137282.048345735
2399,63844.60604013455
2400,62127.616909209326
2401,120226.56116233201
2402,136764.3177551498
2403,142519.20376869745
2404,149159.83358873136
2405,159641.07074595685
2406,141585.20422825476
2407,125526.2997876185
2408,146888.04932486085
2409,121483.30103944594
2410,174029.3060765447
2411,115772.32821577725
2412,156605.33851559297
2413,129988.16539127998
2414,148438.38814751414
2415,133820.04446991003
2416,132054.87032686025
2417,136186.8949825604
2418,131902.9469094745
2419,132508.38394202982
2420,122593.0066889876
2421,150472.2785464814
2422,107767.43233581379
2423,120282.08515191452
2424,164594.08576736128
2425,193684.4010216879
2426,132732.50357744077
2427,129600.39275310282
2428,186163.0227785273
2429,114812.39185173705
2430,134656.6112989139
2431,105047.30704033806
2432,147018.13311065471
2433,150699.32026621507
2434,141216.05209745464
2435,150486.76993593358
2436,107681.70935700813
2437,105255.21990189535
2438,126143.9397461807
2439,104919.53630808166
2440,123867.43327685451
2441,97403.06333606603
2442,103039.20458084319
2443,124946.64731530237
2444,127801.01288609015
2445,82982.132938634
2446,132094.49029039196
2447,174249.13729590882
2448,127888.46076665164
2449,109687.06250041866
2450,149221.15948191608
2451,122581.33577327862
2452,195248.51572492157
2453,92749.07703458917
2454,116316.56668974154
2455,118494.32008805995
2456,128926.80873838553
2457,131920.05665541417
2458,124395.24065010514
2459,105721.2190739555
2460,140117.21866996353
2461,125085.9645656971
2462,133201.89557183255
2463,125206.63646024666
2464,171741.83403710538
2465,136866.5370183488
2466,117693.8014441588
2467,133459.47431246375
2468,79851.10052624415
2469,78792.01586696316
2470,187161.01607997585
2471,211881.66019065192
2472,169127.9417432065
2473,117294.78826901712
2474,73323.09102514305
2475,211673.29212018452
2476,117063.53556084601
2477,123256.89243024605
2478,147312.3635974613
2479,106094.68504283583
2480,151712.0619491103
2481,120411.79607738795
2482,123968.93129332925
2483,113045.64536136488
2484,123209.77258975685
2485,123828.09572841864
2486,149943.27539360116
2487,167663.23368220095
2488,164247.32917518239
2489,154989.77265706589
2490,148108.55149394964
2491,95069.50915299004
2492,192776.44802518224
2493,150126.219109923
2494,147705.6260962044
2495,86849.82057263685
2496,233548.16030937308
2497,154050.60553061293
2498,111032.68944943006
2499,86329.22058984902
2500,124417.50201521371
2501,136213.4193464163
2502,141864.6467988154
2503,91089.88945711347
2504,183733.1468110958
2505,226299.19282171538
2506,253911.35659735108
2507,277031.53251595295
2508,252894.1705377492
2509,212452.43907154707
2510,225930.89427722263
2511,176603.21983607239
2512,208066.49508750846
2513,215342.80565479497
2514,255203.89246323452
2515,147877.53758234743
2516,167543.952260465
2517,144682.80070376414
2518,152343.46021759766
2519,232366.84469939413
2520,218318.18913853302
2521,188648.52492498964
2522,219020.0253982223
2523,122268.83022776159
2524,132332.08626195524
2525,144782.65754946467
2526,134570.3443770872
2527,115062.18607403971
2528,130212.83499579233
2529,134356.61015021306
2530,125048.24121266139
2531,251814.92297709084
2532,223288.80968885438
2533,197125.2581108112
2534,236315.2476967596
2535,306580.5572150071
2536,230690.56823429524
2537,242687.84985692217
2538,183253.10339263664
2539,190726.3863077557
2540,174009.37201978528
2541,182665.03045197006
2542,162755.96612206555
2543,124687.10251265595
2544,126433.23657072717
2545,135474.59231224595
2546,126891.8615451948
2547,139467.71154826856
2548,152777.9765669182
2549,151148.90575964813
2550,432744.4614926211
2551,139462.8985912155
2552,129911.67535544508
2553,75980.40868746831
2554,95085.24974568156
2555,118144.65553878417
2556,96138.16516913424
2557,108296.62832231703
2558,154558.54313329753
2559,139097.7140264522
2560,153006.33007969847
2561,147770.85309287847
2562,137955.14435646572
2563,151310.73901629628
2564,201928.77537178437
2565,138372.2835004321
2566,153201.24232392217
2567,138777.55404644177
2568,204691.52740149188
2569,216996.01535558375
2570,117692.87821749519
2571,188721.36575031333
2572,161410.49051589094
2573,210472.63203731156
2574,283801.39189371327
2575,128452.37379898007
2576,119799.82933962389
2577,154962.54383931519
2578,85133.2303503083
2579,64659.13186012082
2580,89683.48241173784
2581,91781.15438300246
2582,97291.30483177087
2583,273864.8129894341
2584,164968.56069973967
2585,175003.88864132928
2586,219799.39546018257
2587,200460.64481170275
2588,142975.8222418269
2589,150716.38427048433
2590,208700.18243128166
2591,215621.74779524747
2592,210342.68897377682
2593,261994.79928025027
2594,186860.16637471726
2595,209583.14733628777
2596,295436.3505468089
2597,181812.43976759992
2598,279308.2836740671
2599,331001.8156546481
2600,152660.22964008653
2601,147529.11229771894
2602,85353.25717689592
2603,92488.58089392073
2604,90719.97570887837
2605,80343.42820337118
2606,143823.30453654
2607,204112.12136213126
2608,201720.14397723792
2609,172367.57635647387
2610,108298.61108540863
2611,124955.63111415997
2612,155068.93537084802
2613,132707.47774624292
2614,125476.10987343764
2615,157354.38133361164
2616,146126.34819895567
2617,179366.0988456754
2618,192811.61629465758
2619,199780.440478236
2620,190799.87692796753
2621,177836.29739963013
2622,179072.6440180153
2623,246892.49620006373
2624,296215.4604848155
2625,291100.3463417997
2626,172641.40912977385
2627,171148.33952782804
2628,489398.1231776966
2629,497838.7506779536
2630,392094.5535356867
2631,474863.2695183994
2632,426321.707528514
2633,303648.07476208406
2634,419526.88307515
2635,155500.70517864637
2636,178229.78175267606
2637,180452.3944139406
2638,253918.36515707866
2639,185108.00604015705
2640,152812.47447216994
2641,104966.59349448321
2642,185270.01987773756
2643,104218.65614611513
2644,122033.24459336649
2645,108964.343947369
2646,96596.37332360714
2647,104876.5466673774
2648,145818.5348554532
2649,152156.95336782627
2650,141718.40334756637
2651,140830.22920878243
2652,410962.03520975035
2653,251382.4176685323
2654,243233.56103454996
2655,400408.7913972334
2656,328024.50310223503
2657,352596.44746351993
2658,311513.0919577178
2659,314854.8893550801
2660,362789.9800855939
2661,350917.64607988636
2662,355378.3668608088
2663,296729.8794159384
2664,274687.3551780109
2665,332038.59826014953
2666,285677.6118443019
2667,167160.77767981676
2668,181924.89064364295
2669,175843.73692559608
2670,279878.3687818814
2671,189510.60023806302
2672,194099.9090937937
2673,204617.16726132267
2674,196280.52599815355
2675,177605.47472367552
2676,193121.8111816442
2677,196119.8567651366
2678,249519.43934972983
2679,273957.69439876487
2680,288203.05629025924
2681,409762.4162779408
2682,328565.721446792
2683,546482.2029258988
2684,322525.38049618626
2685,339492.7489816394
2686,252937.0145197181
2687,314018.2694038745
2688,219839.6487539232
2689,210985.35981751757
2690,426546.3506315246
2691,184573.296228438
2692,139226.649634041
2693,194563.59833841986
2694,137794.77022690407
2695,192884.18914099294
2696,187949.49227354076
2697,184273.19969620436
2698,193311.52280598818
2699,166753.31473336165
2700,154100.3815297592
2701,146835.5482438233
2702,111755.72588288579
2703,126584.12831380837
2704,140990.62723445919
2705,117485.70716887535
2706,115621.44595722435
2707,127941.25727442643
2708,134325.8511083495
2709,106034.18935348757
2710,128945.44930790826
2711,278941.9802902471
2712,396149.27318791876
2713,172018.38559768474
2714,150891.44185169897
2715,172942.0744694929
2716,145155.40610957987
2717,181689.76101621916
2718,225872.53719011345
2719,149934.21375307426
2720,177614.11929819972
2721,134512.37885361904
2722,163095.78581009846
2723,144136.5887089303
2724,127605.15734704857
2725,130850.39506648187
2726,146127.50113091816
2727,174357.25322500005
2728,181485.66838504106
2729,149815.10597488855
2730,145642.43750542164
2731,135479.90766068862
2732,133045.68102872366
2733,158853.93262898544
2734,143620.09846323435
